filename,filters_per_layer,number_of_layers,total_filters,kernel_size,input_size,cpu_utilization_avg,memory_utilization_avg,cpu_power_avg,tpu_power_avg,inference_time,usb_type,tpu_mode,block_type,total_power_avg,total_energy_joules,joules_per_input,inference_time_per_input
cnn_fullconv_10_3_repeat5_shape1440x800.csv,10,5,50,3,1152000,48.21223428021977,1923.4362417582413,1.375305857005494,0.1284743627747255,460.0,usb2,std,fullconv,5.25378021978022,2416.738901098901,2.416738901098901,0.46
cnn_fullconv_10_3_repeat5_shape160x160.csv,10,5,50,3,25600,49.904294775,1909.4454,1.417607369375,-0.0796073693750001,10.0,usb2,std,fullconv,5.088,50.88,0.05088,0.01
cnn_fullconv_10_3_repeat5_shape1920x1024.csv,10,5,50,3,1966080,47.27988948028846,1932.525133333333,1.3519972370072115,0.1510348142748392,785.0,usb2,std,fullconv,5.253032051282051,4123.63016025641,4.12363016025641,0.785
cnn_fullconv_10_3_repeat5_shape1920x1280.csv,10,5,50,3,2457600,46.80581605804455,1939.3227188118813,1.3401454014511136,0.1251169747865095,1015.0,usb2,std,fullconv,5.215262376237623,5293.491311881187,5.293491311881187,1.015
cnn_fullconv_10_3_repeat5_shape1920x1440.csv,10,5,50,3,2764800,47.3410959543722,1948.69629058296,1.353527398859305,0.1679972648178234,1120.0,usb2,std,fullconv,5.271524663677129,5904.107623318384,5.904107623318384,1.12
cnn_fullconv_10_3_repeat5_shape1920x160.csv,10,5,50,3,307200,46.822986334090906,1911.9504454545456,1.3405746583522726,0.1787889780113625,115.0,usb2,std,fullconv,5.269363636363635,605.976818181818,0.6059768181818179,0.115
cnn_fullconv_10_3_repeat5_shape1920x1920.csv,10,5,50,3,3686400,47.8456651020202,1954.4627744107745,1.366141627550505,0.139851638442761,1490.0,usb2,std,fullconv,5.255993265993266,7831.429966329966,7.831429966329966,1.49
cnn_fullconv_10_3_repeat5_shape1920x240.csv,10,5,50,3,460800,47.65946490571429,1915.920891428572,1.3614866226428572,0.1344848059285706,180.0,usb2,std,fullconv,5.245971428571428,944.2748571428572,0.9442748571428572,0.18
cnn_fullconv_10_3_repeat5_shape1920x320.csv,10,5,50,3,614400,48.07612657934782,1916.6724608695656,1.3719031644836956,0.1424664007336957,235.0,usb2,std,fullconv,5.264369565217391,1237.126847826087,1.237126847826087,0.235
cnn_fullconv_10_3_repeat5_shape1920x480.csv,10,5,50,3,921600,47.470928181506856,1920.273602739726,1.3567732045376717,0.1470213160102735,370.0,usb2,std,fullconv,5.253794520547945,1943.90397260274,1.94390397260274,0.37
cnn_fullconv_10_3_repeat5_shape1920x640.csv,10,5,50,3,1228800,47.52126543505154,1931.0357567010308,1.3580316358762885,0.1382364053608245,490.0,usb2,std,fullconv,5.246268041237113,2570.671340206185,2.5706713402061854,0.49
cnn_fullconv_10_3_repeat5_shape1920x800.csv,10,5,50,3,1536000,47.52726235640496,1928.6149619834707,1.358181558910124,0.1564713336518601,610.0,usb2,std,fullconv,5.264652892561984,3211.4382644628104,3.2114382644628106,0.61
cnn_fullconv_10_3_repeat5_shape240x160.csv,10,5,50,3,38400,46.43836796250001,1909.8484,1.3309591990625005,0.0545408009375001,15.0,usb2,std,fullconv,5.1355,77.0325,0.0770325,0.015
cnn_fullconv_10_3_repeat5_shape240x240.csv,10,5,50,3,57600,46.73569919375,1911.1136,1.33839247984375,0.0756075201562498,25.0,usb2,std,fullconv,5.164,129.1,0.1291,0.025
cnn_fullconv_10_3_repeat5_shape2560x1024.csv,10,5,50,3,2621440,46.70307685680751,1944.7553981220656,1.3375769214201878,0.1610756607394359,1070.0,usb2,std,fullconv,5.248652582159624,5616.058262910798,5.616058262910798,1.07
cnn_fullconv_10_3_repeat5_shape2560x1280.csv,10,5,50,3,3276800,47.03268192264151,1951.322882264151,1.3458170480660376,0.1350055934433962,1330.0,usb2,std,fullconv,5.230822641509434,6956.994113207547,6.956994113207547,1.33
cnn_fullconv_10_3_repeat5_shape2560x1440.csv,10,5,50,3,3686400,48.029434513260135,1956.3281297297297,1.3707358628315034,0.1265850831144424,1485.0,usb2,std,fullconv,5.247320945945946,7792.27160472973,7.79227160472973,1.485
cnn_fullconv_10_3_repeat5_shape2560x160.csv,10,5,50,3,409600,46.941844771774186,1912.9321741935487,1.3435461192943543,0.1721958161895163,160.0,usb2,std,fullconv,5.265741935483871,842.5187096774193,0.8425187096774194,0.16
cnn_fullconv_10_3_repeat5_shape2560x1920.csv,10,5,50,3,4915200,47.10783247883664,1974.106216336634,1.347695811970916,0.1029873563459151,2025.0,usb2,std,fullconv,5.200683168316831,10531.383415841585,10.531383415841583,2.025
cnn_fullconv_10_3_repeat5_shape2560x240.csv,10,5,50,3,614400,47.2684817675532,1910.0284255319152,1.35171204418883,0.1548624238962763,240.0,usb2,std,fullconv,5.256574468085106,1261.5778723404255,1.2615778723404256,0.24
cnn_fullconv_10_3_repeat5_shape2560x2560.csv,10,5,50,3,6553600,46.96437787639405,1993.643883271376,1.3441094469098511,0.1223701069934937,2695.0,usb2,std,fullconv,5.216479553903345,14058.412397769514,14.058412397769514,2.695
cnn_fullconv_10_3_repeat5_shape2560x320.csv,10,5,50,3,819200,46.27655518257576,1913.4825,1.3269138795643938,0.0931467264962115,335.0,usb2,std,fullconv,5.170060606060606,1731.9703030303028,1.7319703030303029,0.335
cnn_fullconv_10_3_repeat5_shape2560x480.csv,10,5,50,3,1228800,47.573723967268045,1919.3502247422684,1.359343099181701,0.1028424678286077,490.0,usb2,std,fullconv,5.212185567010309,2553.9709278350515,2.5539709278350515,0.49
cnn_fullconv_10_3_repeat5_shape2560x640.csv,10,5,50,3,1638400,47.58402170596153,1924.1060815384617,1.3596005426490383,0.1369763804278845,655.0,usb2,std,fullconv,5.246576923076923,3436.507884615384,3.4365078846153843,0.655
cnn_fullconv_10_3_repeat5_shape2560x800.csv,10,5,50,3,2048000,46.70080483860947,1930.060344378698,1.3375201209652368,0.1319059145377217,850.0,usb2,std,fullconv,5.219426035502958,4436.512130177514,4.436512130177515,0.85
cnn_fullconv_10_3_repeat5_shape320x160.csv,10,5,50,3,51200,43.674599316666665,1893.0492,1.2618649829166666,0.2218016837500007,20.0,usb2,std,fullconv,5.233666666666667,104.67333333333336,0.1046733333333333,0.02
cnn_fullconv_10_3_repeat5_shape320x240.csv,10,5,50,3,76800,46.098618805,1890.63644,1.322465470125,0.1713345298750002,30.0,usb2,std,fullconv,5.2438,157.31400000000002,0.157314,0.03
cnn_fullconv_10_3_repeat5_shape320x320.csv,10,5,50,3,102400,46.60885783571429,1900.974,1.3352214458928573,0.1303499826785712,40.0,usb2,std,fullconv,5.215571428571429,208.6228571428572,0.2086228571428571,0.04
cnn_fullconv_10_3_repeat5_shape3840x1024.csv,10,5,50,3,3932160,46.77640973155864,1954.115011111111,1.339410243288966,0.1262564233776997,1625.0,usb2,std,fullconv,5.215666666666666,8475.458333333332,8.475458333333332,1.625
cnn_fullconv_10_3_repeat5_shape3840x1280.csv,10,5,50,3,4915200,47.55904299078948,1966.50135037594,1.358976074769737,0.1254048776112153,2000.0,usb2,std,fullconv,5.234380952380953,10468.761904761905,10.468761904761903,2.0
cnn_fullconv_10_3_repeat5_shape3840x1440.csv,10,5,50,3,5529600,47.617281887897725,1971.251104090909,1.3604320471974432,0.1292656800752829,2205.0,usb2,std,fullconv,5.239697727272726,11553.533488636362,11.55353348863636,2.205
cnn_fullconv_10_3_repeat5_shape3840x160.csv,10,5,50,3,614400,47.94531420760871,1911.5535869565213,1.3686328551902178,0.102367144809782,235.0,usb2,std,fullconv,5.221,1226.935,1.226935,0.235
cnn_fullconv_10_3_repeat5_shape3840x240.csv,10,5,50,3,921600,47.15839670136986,1915.461115068493,1.3489599175342464,0.0783140550684935,370.0,usb2,std,fullconv,5.17727397260274,1915.5913698630136,1.9155913698630136,0.37
cnn_fullconv_10_3_repeat5_shape3840x2560.csv,10,5,50,3,9830400,47.20427283319876,2007.1033560248447,1.350106820829969,0.1167391419029497,4030.0,usb2,std,fullconv,5.216845962732919,21023.88922981366,21.02388922981366,4.03
cnn_fullconv_10_3_repeat5_shape3840x320.csv,10,5,50,3,1228800,47.48465876185567,1917.4899340206184,1.3571164690463915,0.1179969330154646,490.0,usb2,std,fullconv,5.225113402061856,2560.305567010309,2.560305567010309,0.49
cnn_fullconv_10_3_repeat5_shape3840x3840.csv,10,5,50,3,14745600,47.10841900300581,2166.4535978441127,1.3477104750751452,0.1008707852896972,6035.0,usb2,std,fullconv,5.1985812603648425,31373.437906301824,31.373437906301824,6.035
cnn_fullconv_10_3_repeat5_shape3840x480.csv,10,5,50,3,1843200,47.41319927945205,1930.9751068493151,1.3553299819863012,0.1277727577397263,735.0,usb2,std,fullconv,5.233102739726028,3846.3305136986314,3.8463305136986303,0.735
cnn_fullconv_10_3_repeat5_shape3840x640.csv,10,5,50,3,2457600,47.32403721368159,1932.809758208955,1.3531009303420398,0.0975756865733834,1010.0,usb2,std,fullconv,5.200676616915423,5252.683383084577,5.252683383084577,1.01
cnn_fullconv_10_3_repeat5_shape3840x800.csv,10,5,50,3,3072000,47.58933260668724,1947.6043234567896,1.359733315167181,0.0978963144624489,1220.0,usb2,std,fullconv,5.20762962962963,6353.308148148149,6.353308148148148,1.22
cnn_fullconv_10_3_repeat5_shape480x160.csv,10,5,50,3,76800,47.293946065,1905.96424,1.352348651625,0.0958513483749996,30.0,usb2,std,fullconv,5.1982,155.946,0.155946,0.03
